match_id,date,home_avg_gf_5,home_avg_ga_5,home_avg_pts_5,home_form_score,away_avg_gf_5,away_avg_ga_5,away_avg_pts_5,away_form_score,home_result,home_team_Aston Villa,home_team_Bournemouth,home_team_Brentford,home_team_Brighton,home_team_Burnley,home_team_Chelsea,home_team_Crystal Palace,home_team_Everton,home_team_Fulham,home_team_Ipswich Town,home_team_Leeds United,home_team_Leicester City,home_team_Liverpool,home_team_Luton Town,home_team_Manchester City,home_team_Manchester Utd,home_team_Newcastle Utd,home_team_Nott'ham Forest,home_team_Sheffield Utd,home_team_Southampton,home_team_Sunderland,home_team_Tottenham,home_team_West Ham,home_team_Wolves,away_team_Aston Villa,away_team_Bournemouth,away_team_Brentford,away_team_Brighton,away_team_Burnley,away_team_Chelsea,away_team_Crystal Palace,away_team_Everton,away_team_Fulham,away_team_Ipswich Town,away_team_Leeds United,away_team_Leicester City,away_team_Liverpool,away_team_Luton Town,away_team_Manchester City,away_team_Manchester Utd,away_team_Newcastle Utd,away_team_Nott'ham Forest,away_team_Sheffield Utd,away_team_Southampton,away_team_Sunderland,away_team_Tottenham,away_team_West Ham,away_team_Wolves,home_elo,away_elo,diff_elo
4bb62251,2023-08-19,1.0,0.0,3.0,1.3973072747014117,2.0,2.0,1.0,1.3973072747014117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1498.9151748698955,1520.5098138522592,-21.594638982363676
d7c606ec,2023-08-19,0.0,1.0,0.0,1.3973072747014117,4.0,1.0,3.0,1.3973072747014117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1463.304026208973,1536.695973791027,-73.39194758205394
44b9a07c,2023-08-20,1.0,1.0,1.0,1.3973072747014117,1.0,1.0,1.0,1.3973072747014117,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1490.0,1510.0,-20.0
959b558d,2023-08-20,0.0,1.0,0.0,1.3973072747014117,1.0,5.0,0.0,1.3973072747014117,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1471.1339867411314,1509.45709754814,-38.32311080700856
959b558d,2023-08-20,1.0,5.0,0.0,1.3973072747014117,0.0,1.0,0.0,1.3973072747014117,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1518.3585214923587,1462.2325627969126,56.125958695446116
44b9a07c,2023-08-20,1.0,1.0,1.0,1.3973072747014117,1.0,1.0,1.0,1.3973072747014117,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1519.4249887221547,1480.5750112778453,38.84997744430939
3b5ecd36,2023-08-21,2.0,1.0,3.0,1.3973072747014117,1.0,0.0,3.0,1.3973072747014117,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1528.389216790273,1509.3942934242405,18.99492336603248
3b5ecd36,2023-08-21,1.0,0.0,3.0,1.3973072747014117,2.0,1.0,3.0,1.3973072747014117,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499.9404672030917,1537.8430430114217,-37.902575808330084
6bfb9dc0,2023-08-25,1.0,2.0,0.5,1.3973072747014117,1.0,4.0,0.0,1.3973072747014117,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1490.5750112778453,1470.5750112778453,20.0
6bfb9dc0,2023-08-25,1.0,4.0,0.0,1.3973072747014117,1.0,2.0,0.5,1.3973072747014117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1461.1500225556906,1500.0,-38.84997744430939
d8f8f8ad,2023-08-26,0.5,1.5,1.5,1.3973072747014117,1.5,0.5,3.0,1.3973072747014117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500.030943864459,1536.7272740168582,-36.69633015239924
18dfee28,2023-08-26,0.5,2.5,0.0,1.3973072747014117,0.0,2.5,0.0,1.3973072747014117,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1473.2731871107349,1452.2634018951508,21.00978521558409
70d9b1ab,2023-08-26,1.5,1.5,1.5,1.3973072747014117,0.5,1.0,1.5,1.3973072747014117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1489.441925471764,1508.9307852614463,-19.488859789682238
18dfee28,2023-08-26,0.0,2.5,0.0,1.3973072747014117,0.5,2.5,0.0,1.3973072747014117,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1442.867376109466,1482.6692128964196,-39.80183678695357
537b2b0b,2023-08-26,0.5,0.5,1.5,1.3973072747014117,2.5,1.0,2.0,1.3973072747014117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500.531809859268,1519.918471196083,-19.386661336814996
70d9b1ab,2023-08-26,0.5,1.0,1.5,1.3973072747014117,1.5,1.5,1.5,1.3973072747014117,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1518.3704383686165,1480.0022723645939,38.36816600402267
