iter	Logloss
524	0.01240449669
525	0.01239238304
526	0.01237615792
527	0.01234953723
528	0.01228861668
529	0.01227689785
530	0.01226085996
531	0.01223532684
532	0.01222005919
533	0.01216067874
534	0.0121493098
535	0.01212410612
536	0.01209689053
537	0.01208328904
538	0.0120718728
539	0.01206038121
540	0.01204909918
541	0.01203802511
542	0.01201338768
543	0.01200243145
544	0.01199149689
545	0.01193456948
546	0.01192401361
547	0.01189960447
548	0.01188877939
549	0.01187367764
550	0.01181874222
551	0.01175828862
552	0.01174376891
553	0.01171995385
554	0.01170540755
555	0.01169283675
556	0.01163089384
557	0.01161853784
558	0.01160596067
559	0.01159366284
560	0.01155570686
561	0.0114934882
562	0.01145014344
563	0.01140947708
564	0.011397792
565	0.01138593296
566	0.01132622255
567	0.0112877491
568	0.0112761733
569	0.01122766047
570	0.01115218394
571	0.01111544793
572	0.01109560243
573	0.01108277087
574	0.01106338813
575	0.01105247532
576	0.01104179604
577	0.01103096668
578	0.01096383169
579	0.01095344539
580	0.01094284663
581	0.01092916427
582	0.01092022413
583	0.01091027511
584	0.01089669028
585	0.01088812812
586	0.01087970744
587	0.01086930889
588	0.01082381452
589	0.01081360543
590	0.01076061813
591	0.01073561145
592	0.0107270378
593	0.01070876957
594	0.01070310857
595	0.01069505351
596	0.01068509567
597	0.0106408561
598	0.01062308203
599	0.01057166196
600	0.01056186428
601	0.01055639754
602	0.01055101822
603	0.01052362854
604	0.010480748
605	0.01047107741
606	0.01041814898
607	0.01040688949
608	0.01035478956
609	0.01034409697
610	0.01033316163
611	0.01028472707
612	0.01027413866
613	0.01022333032
614	0.01021266789
615	0.01020191541
616	0.01015244126
617	0.01014222589
618	0.01013187749
619	0.01008337185
620	0.01007308306
621	0.01006298368
622	0.01001016833
623	0.009992856393
624	0.009976042292
625	0.009938342276
626	0.009901219541
627	0.009848373514
628	0.009820849421
629	0.0097934957
630	0.009781302779
631	0.009768966306
632	0.009722909477
633	0.009707540873
634	0.009681505642
635	0.009669587466
636	0.009624085644
637	0.009612367805
638	0.00960059432
639	0.009565989909
640	0.009504283685
641	0.009489593279
642	0.009474949796
643	0.009470406044
644	0.00946576116
645	0.009451451854
646	0.009447295303
647	0.009442650909
648	0.009432881645
649	0.00940839127
650	0.009398745879
651	0.009375072892
652	0.009371185514
653	0.009367318951
654	0.009363911524
655	0.009359828196
656	0.009327360916
657	0.009303653079
658	0.009279989268
659	0.009257315351
660	0.009235026861
661	0.009213790589
662	0.009207411014
663	0.009193654691
664	0.00917494894
665	0.009158620636
666	0.009151354665
667	0.009145310757
668	0.009124906566
669	0.009121857431
670	0.009115259207
671	0.009108859875
672	0.009078798086
673	0.009069374527
674	0.009053688627
675	0.009044618973
676	0.009025433144
677	0.009022165009
678	0.009019791499
679	0.009013343966
680	0.009004356433
681	0.009001680439
682	0.008989054244
683	0.00897207185
684	0.008962944898
685	0.008944278064
686	0.008941292806
687	0.00892659946
688	0.008917168022
689	0.008914093257
690	0.008899720246
691	0.008890314953
692	0.008887278397
693	0.008880982123
694	0.008871720415
695	0.008857444593
696	0.008848658477
697	0.008845640253
698	0.008831311787
699	0.008822693502
700	0.008819534794
701	0.008810777953
702	0.008807914816
703	0.008786830461
704	0.008746249223
705	0.008737694342
706	0.008720286538
707	0.008711813294
708	0.008698331049
709	0.008695394611
710	0.00868890911
711	0.0086434506
712	0.008635071103
713	0.008627063263
714	0.008606674531
715	0.008598253094
716	0.008559704029
717	0.008551939217
718	0.008538536721
719	0.008494819201
720	0.008487076458
721	0.008479129573
722	0.008471190569
723	0.008444424588
724	0.00843653904
725	0.008420259086
726	0.008412337309
727	0.008404549003
728	0.008393207435
729	0.008379809142
730	0.008374674988
731	0.008359218808
732	0.008351656022
733	0.00834437158
734	0.008337242116
735	0.008334622967
736	0.008332509706
737	0.008331295988
738	0.008329965323
739	0.008327255196
740	0.008324265468
741	0.008283251878
742	0.008258184114
743	0.008251836188
744	0.008245891249
745	0.008228622333
746	0.008211118144
747	0.008194525919
748	0.008176044201
749	0.008159357784
750	0.008124045351
751	0.008116904159
752	0.008101721077
753	0.008093533162
754	0.008081525083
755	0.008073332145
756	0.008039410965
757	0.008031170387
758	0.008024747623
759	0.008013081405
760	0.008006772421
761	0.008000175937
762	0.00798424622
763	0.007977985345
764	0.007947998084
765	0.00794203319
766	0.007935678537
767	0.007924817409
768	0.007896230454
769	0.007890286914
770	0.00788386706
771	0.007878558192
772	0.007863315968
773	0.007857518454
774	0.007842495432
775	0.007836605283
776	0.007831195217
777	0.007826023856
778	0.007820426834
779	0.007805849152
780	0.007800284183
781	0.00779505268
782	0.007789744729
783	0.007784023971
784	0.007770376817
785	0.00776469199
786	0.007759651936
787	0.007754250877
788	0.007748801035
789	0.007735212576
790	0.007729889682
791	0.007724511533
792	0.007696845519
793	0.007669798285
794	0.007653773166
795	0.007627897216
796	0.007611795161
797	0.007597501126
798	0.007572127127
799	0.00755780107
800	0.007527502319
801	0.007514006371
802	0.007504743092
803	0.007492121768
804	0.007483193548
805	0.007469567554
806	0.007456650461
807	0.007447692271
808	0.007439233173
809	0.007429101433
810	0.007420631942
811	0.007413564272
812	0.007402543835
813	0.007392399072
814	0.007388485437
815	0.007378665407
816	0.007371260937
817	0.00736106934
818	0.007354242296
819	0.007349503137
820	0.00734133613
821	0.007331520605
822	0.007327730389
823	0.007314160081
824	0.007306339433
825	0.007292934439
826	0.007285770169
827	0.007273767979
828	0.007266361108
829	0.007253309054
830	0.007246115652
831	0.007242668193
832	0.007229772052
833	0.007222509421
834	0.007209667191
835	0.007183857045
836	0.007170836361
837	0.007164218025
838	0.007157503723
839	0.007147326389
840	0.007136176334
841	0.007126393933
842	0.007117009675
843	0.007103980811
844	0.007091720852
845	0.007085121404
846	0.007057805241
847	0.007051257718
848	0.007041203591
849	0.007031375303
850	0.00701938012
851	0.006995418432
852	0.00699099636
853	0.00698704094
854	0.00697776922
855	0.006973277144
856	0.006964356039
857	0.006960200518
858	0.006956299801
859	0.006951889976
860	0.006943096826
861	0.006938783359
862	0.006929688913
863	0.006925810088
864	0.006922441299
865	0.006911995343
866	0.006903394548
867	0.006897032664
868	0.006893882888
869	0.006890761784
870	0.006884409348
871	0.006878376563
872	0.006874039217
873	0.006865334858
874	0.006861554934
875	0.006852700034
876	0.006848790354
877	0.006844657113
878	0.006838619439
879	0.006834477112
880	0.006826021749
881	0.006821811159
882	0.006813618109
883	0.006809637553
884	0.006805747993
885	0.006802668658
886	0.006794435432
887	0.006784154835
888	0.006778101865
889	0.006775444389
890	0.006772238535
891	0.006764323513
892	0.006756537293
893	0.006753577388
894	0.006745845458
895	0.006737956721
896	0.006734283169
897	0.006715083057
898	0.006711602587
899	0.006708706599
900	0.006705045914
901	0.00670225176
902	0.006694684342
903	0.006676166067
904	0.006666420366
905	0.006659031234
906	0.006651179651
907	0.006640076715
908	0.006637211234
909	0.006626473249
910	0.006608422262
911	0.006605514186
912	0.006598145477
913	0.006577130193
914	0.006566513088
915	0.006555782333
916	0.006551372623
917	0.006548692438
918	0.006541456906
919	0.006534148417
920	0.006511601433
921	0.006509384137
922	0.006507448163
923	0.006487981717
924	0.006476831641
925	0.006472720743
926	0.006465432039
927	0.006463419506
928	0.006456062508
929	0.006434940323
930	0.006432777944
931	0.006430434225
932	0.00641068963
933	0.006400566828
934	0.006383546957
935	0.006376879372
936	0.006374993051
937	0.006368016028
938	0.006351547814
939	0.006349453175
940	0.006342811775
941	0.006322009269
942	0.006320085577
943	0.006299341566
944	0.006297325046
945	0.006295403258
946	0.006289019766
947	0.006269597268
948	0.006262719097
949	0.006260549462
950	0.006244052861
951	0.006237974912
952	0.006235853084
953	0.006229874209
954	0.006213694075
955	0.006207714531
956	0.006187871732
957	0.006185826464
958	0.006184247343
959	0.006164273798
960	0.006162322499
961	0.006160559839
962	0.006145190909
963	0.006139315246
964	0.006124035311
965	0.006118491657
966	0.006116534832
967	0.006110782879
968	0.006092451092
969	0.006090505438
970	0.006081336583
971	0.006074587977
972	0.006069394266
973	0.006062729716
974	0.006047813298
975	0.006029011193
976	0.006027436249
977	0.006025533307
978	0.006019739231
979	0.006001294518
980	0.005999509298
981	0.005997777937
982	0.005983531944
983	0.005965209355
984	0.005963441726
985	0.005961582327
986	0.005953005832
987	0.005934823233
988	0.005929775684
989	0.005928045308
990	0.00591337769
991	0.005908157537
992	0.005902668078
993	0.005900673629
994	0.005895490282
995	0.00588093831
996	0.005875782852
997	0.005870373547
998	0.005856079118
999	0.005851187965
